"artist_name","track_id","track_name","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","popularity","time_signature_4"
"Johann Sebastian Bach","3iwDG8O9xLVQEZodqrxY8h","Toccata et fugue in E Minor, BWV 914: II. Fugue",0.612,0.111,228827,0.235,0.951,0.333,-19.924,0,0.0414,82.53,0.251,9,TRUE
"Johann Sebastian Bach","35yCJqESGKVVIaET8kr7iJ","Das wohltemperierte Klavier, Buch I: Fuge Nr. XXI B-Dur, BWV 866",0.993,0.499,94861,0.235,0.904,0.119,-23.494,1,0.0387,97.365,0.957,11,FALSE
"Johann Sebastian Bach","3rnhOCYllJWs3AoOu4w65K","St. Matthew Passion, BWV 244b (Early Version): No. 56, Ja! freilich will in uns das Fleisch und Blut",0.978,0.323,40840,0.211,0.00701,0.183,-19.201,0,0.0432,103.365,0.0885,10,FALSE
"Johann Sebastian Bach","740YNGuvX7wmL2suJLD4lr","Ach Gott, wie manches Herzeleid, BWV 3: I. Ach Gott, wie manches Herzeleid (Chor)",0.945,0.174,246840,0.0899,0.893,0.134,-22.384,1,0.0433,102.04,0.0807,10,FALSE
"Johann Sebastian Bach","2yKHvIjbSoc3SKdyKj3qNQ","Sonata for Flute and Harpsichord in B Minor, BWV 1030: III. Presto",0.875,0.389,353058,0.236,0.000119,0.139,-18.076,0,0.0498,108.833,0.829,12,TRUE
"Johann Sebastian Bach","0h7bD22X6tGbHKZGmoEBpL","Prelude & Fugue In E Major (Well-Tempered Clavier, Book I, No.9), BWV 854: 1. Prelude in E Major, BWV 854",0.529,0.248,89587,0.416,0.000175,0.0909,-18.996,0,0.0566,114.951,0.274,6,FALSE
"Johann Sebastian Bach","0ohKkcRI5pr90siKiLU81f","Musette In D Major, BWV Anh. 126 (App. C)",0.418,0.482,51453,0.472,1.1e-05,0.078,-15.685,1,0.0599,129.451,0.494,9,TRUE
"Johann Sebastian Bach","0e41xJfMH29NKfDngud9wW","Christmas Oratorio, BWV 248, Pt. 5: VII. Recitative. Warum wollt ihr erschrecken? (Alto)",0.983,0.412,35493,0.134,1.26e-05,0.626,-17.432,0,0.0619,76.516,0.246,9,TRUE
"Johann Sebastian Bach","4mxInr8StlF4DBoVRyTWUj","Chromatic Fantasia & Fugue in D Minor, BWV 903 (Arr. M. Reger for Organ): I. Fantasia",0.925,0.139,525933,0.0771,0.873,0.252,-20.977,1,0.0377,142.172,0.0317,21,FALSE
"Johann Sebastian Bach","7IiDmgiQIwiFGEYCKAuAy2","Cello Suite No. 3 in C Major, BWV 1009: I. Prelude - Transcribed for Saxophone",0.995,0.489,177693,0.157,0.881,0.124,-18.46,1,0.0543,82.568,0.949,13,TRUE
"Johann Sebastian Bach","7KhR6XUXAA1ZxPhfffhCM4","Lute Suite in E Minor, BWV 996 (Arr. M. Poll for Guitar): III. Courante",0.992,0.421,141480,0.0637,0.905,0.103,-30.481,0,0.0419,120.435,0.494,11,TRUE
"Johann Sebastian Bach","0Wxi6SBrsRewInXk1WKcAm","The Well-Tempered Clavier, Book 2, Prelude & Fugue in B Minor, BWV 893: I. Prelude",0.995,0.35,131111,0.156,0.854,0.114,-25.19,0,0.0375,131.854,0.604,6,TRUE
"Johann Sebastian Bach","2jiMFPmGxY6NEF5RZqFr5O","English Suite No. 5 in E Minor, BWV 810 (Arr. for 2 Guitars): VI. Gigue",0.979,0.498,169413,0.195,0.824,0.112,-26.604,0,0.0321,108.421,0.799,9,FALSE
"Johann Sebastian Bach","24GaTUEIBpKsMSKJp1yZju","Christ lag in Todesbanden, BWV 4: VI. Hier ist das rechte Osterlamm",0.966,0.259,165810,0.0469,0.0217,0.0953,-27.29,0,0.0437,76.058,0.212,13,TRUE
"Johann Sebastian Bach","46WTUBeHvYNwAZAhMPckqg","15 Two-part Inventions, BWV 772/786: No. 2 in C Minor, BWV 773",0.991,0.364,110093,0.053,0.0121,0.14,-20.372,0,0.0938,119.613,0.567,16,TRUE
"Johann Sebastian Bach","64h3L8GTnkPyQMLWjxend3","Von Gott will ich nicht lassen, BWV 658a",0.881,0.228,183000,0.293,0.864,0.201,-16.013,0,0.0339,105.97,0.271,9,TRUE
"Johann Sebastian Bach","1KA4TCO1kngu9Jza7Sd0ob","English Suite No. 3 in G Minor, BWV 808: I. Prelude",0.833,0.297,234587,0.44,0.864,0.0435,-16.222,0,0.0336,171.769,0.866,8,TRUE
"Johann Sebastian Bach","4zph8fDA1YVIFe8fBvJrTn","Christmas Oratorio, BWV 248, Pt. 6: I. Chorus. Herr, wenn die stolzen Feinde schnauben (Chorus)",0.875,0.282,323667,0.399,0.351,0.363,-12.426,1,0.0385,136.57,0.403,9,FALSE
"Johann Sebastian Bach","6dAT2tXfgIJSKSKDXK5e1k","The Well-Tempered Clavier, Book 2, Prelude & Fugue in F-Sharp Major, BWV 882: II. Fugue",0.996,0.337,165621,0.101,0.837,0.113,-24.999,0,0.0343,65.202,0.775,6,FALSE
"Johann Sebastian Bach","1Uf1p3iweADLZRKs5xmbW8","Keyboard Concerto in D Minor, BWV 1059 (Arr. D. Ferella for Mandolin & Chamber Ensemble): I. Allegro",0.836,0.46,348000,0.425,0.732,0.203,-14.157,1,0.0323,92.103,0.363,8,TRUE
"Johann Sebastian Bach","3VC6CTDo3hOxVz9AzQq9S6","Goldberg Variations, BWV 988: Var. 27, Canone alla nona. à 2 Clav.",0.865,0.283,129636,0.354,0.0259,0.557,-19.508,1,0.033,96.322,0.767,6,FALSE
"Johann Sebastian Bach","0jDh9TunhUnats7GEBENKL","Selig ist der Mann, BWV 57 for the Second Day of Christmas: VIII. Choral (Coro). Richte Dich, Liebste",0.986,0.339,56373,0.117,0.825,0.279,-18.401,1,0.0442,96.495,0.213,7,FALSE
"Johann Sebastian Bach","4ZVZNfZENa14vRoMTLbWTE","Cantata, BWV 22 ""Jesus nahm zu sich die Zwölfe"": IV. Aria. Mein alles in allem, mein ewiges Gut (Tenor)",0.914,0.405,191427,0.265,0.0106,0.177,-14.53,1,0.0396,123.667,0.432,14,FALSE
"Johann Sebastian Bach","6yTn7yiylrfvkMVb75Jqrl","Keyboard Concerto in F Minor, BWV 1056: III. Presto (Live)",0.986,0.49,205427,0.391,0.881,0.801,-15.17,0,0.0357,107.813,0.866,7,FALSE
"Johann Sebastian Bach","02IMIkAiML3CfJocmqklau","3-Part Inventions: No. 7 in E Minor, BWV 793",0.993,0.383,147800,0.067,0.891,0.0757,-29.56,0,0.0457,116.759,0.289,24,TRUE
"Johann Sebastian Bach","1Z7nOictpG8xghsaebIra9","The Well-Tempered Clavier, Book 2, Prelude & Fugue in F-Sharp Minor, BWV 883: I. Prelude",0.995,0.371,186864,0.0733,0.898,0.0898,-28.536,0,0.0416,79.515,0.302,6,FALSE
"Johann Sebastian Bach","4LasALhTpEq0yRC6Kplhsi","Ich steh an deiner Krippen hier, BWV 469",0.857,0.427,83893,0.0298,0,0.0865,-18.85,0,0.0562,96.379,0.369,6,FALSE
"Johann Sebastian Bach","3TCEiWeKHQcIeFNgBZgl81","The Well-Tempered Clavier, Book 1, Prelude & Fugue in F-Sharp Minor, BWV 859: I. Prelude",0.915,0.337,84680,0.516,0.891,0.0698,-17.155,0,0.034,74.291,0.963,21,TRUE
"Johann Strauss II","5tw81MPa7zhKbRxlSieVm0","Myrthenblüten, Walzer, Op. 395",0.948,0.289,563920,0.163,0.833,0.677,-17.656,1,0.0387,93.533,0.15,28,TRUE
"Johann Strauss II","2HkvKEQpCkeYfzYbWKMUHN","Der Zigeunerbaron: Einzugsmarsch",0.874,0.519,213200,0.407,0.947,0.708,-14.629,1,0.0437,103.297,0.609,24,TRUE
"Johann Strauss II","3DBndwySGV15ww0uEsETqe","Brautschau, Polka française, Op. 417",0.926,0.452,264200,0.264,0.639,0.67,-19.006,1,0.094,91.276,0.509,17,TRUE
"Johannes Bornlöf","3KqW9tswmHv9xfkueYWrbO","Comptine d'un Autre Été",0.991,0.413,148500,0.0609,0.91,0.0976,-25.669,1,0.0549,96.394,0.0777,30,TRUE
"Johannes Bornlöf","2eZTjCIGxzU8I9jvlUNxFv","Dawn (Pride & Prejudice)",0.993,0.38,133800,0.0104,0.923,0.076,-32.808,1,0.0529,66.931,0.152,22,FALSE
"Johannes Brahms","3GuqB1Ni8hgQM7eOaNUdY7","String Quartet No. 1 in C Minor, Op. 51 No. 1: III. Allegretto molto moderato e comodo - Un poco più animato",0.981,0.158,600253,0.051,0.647,0.118,-26.049,0,0.0528,88.533,0.0967,5,TRUE
"Johannes Brahms","3Xoy1n1a7Kbn7WVQ2FVEtI","String Quintet No. 1 in F Major, Op. 88: III. Allegro energico - Presto",0.962,0.442,339560,0.195,0.821,0.0806,-20.151,1,0.0468,99.395,0.472,2,FALSE
"Johannes Brahms","7wbfLF4oBnkZA2GY87ujz4","7 Fantasien, Op. 116: VI. Intermezzo (Andantino teneramente)",0.995,0.345,299125,0.00313,0.915,0.0982,-30.709,1,0.111,70.173,0.0719,8,FALSE
"Johari","1YhmUZpDJdb4TcfxjuVtnP","Fairly Local",0.242,0.618,207130,0.668,0.00468,0.291,-7.667,0,0.0313,114.942,0.482,35,TRUE
"John Adams","2N5yzisAh0UjDr6WvXQNsB","Dandelion Wishes",0.719,0.538,238636,0.525,7.76e-06,0.0948,-7.83,1,0.041,132.135,0.205,29,TRUE
"John Claiborne Sr.","3PVC4Dt2se971vWOdQDkZ8","Some Would See",0.931,0.572,103243,0.0073,0.891,0.0963,-32.931,1,0.0955,149.4,0.244,24,FALSE
"John Claiborne Sr.","4DWZtu0oUeZzOTCiKj8TlX","George Kinetic",0.895,0.674,115325,0.00548,0.872,0.0916,-36.676,1,0.0884,124.75,0.179,29,FALSE
"John Claiborne Sr.","6AnfXKgHQRcE2bCdJLrkZk","Abagnale",0.905,0.55,97823,0.0302,0.899,0.112,-34.884,1,0.09,121.487,0.708,29,FALSE
"John Claiborne Sr.","5flVTjVhQB0DHxEhw2fJCR","No Wealth in the Commonwealth",0.908,0.614,99369,0.0239,0.777,0.106,-31.207,0,0.361,154.17,0.851,24,TRUE
"John Claiborne Sr.","2iEIGB9uwKE6uuTx3C2qzc","It's a Sucker's Bet",0.881,0.746,110309,0.0262,0.945,0.109,-32.652,1,0.143,137.668,0.509,29,TRUE
"John Heffron","3AcpKwCo4If9Zkjt9G404A","Contest Winner ID",0.886,0.694,37693,0.709,0,0.804,-6.937,1,0.428,68.877,0.955,12,TRUE
"John Looke","3gCvskA487LQIHrCfKWe5P","Morning Eyes",0.83,0.728,161482,0.249,0.314,0.11,-12.939,0,0.0679,107.854,0.0318,25,TRUE
"John Luther Adams","2UZCM9MnLaD5cDlYmOeJR0","Everything That Rises",0.907,0.165,3381021,0.197,0.761,0.102,-18.908,1,0.048,137.323,0.0322,5,FALSE
"John Mellencamp","7bZyoDmercUMo5H27SuJPh","Stones In My Passway - Live",0.464,0.533,230013,0.778,0,0.73,-8.55,1,0.0974,93.23,0.596,24,TRUE
"John Mellencamp","5LETxKtSZOYYU0lCTldCXY","Authority Song - Live",0.0605,0.516,275827,0.958,9.59e-06,0.973,-7.053,1,0.128,154.136,0.488,24,TRUE
"John Mellencamp","5qN51UTGeCQ2hxpJbtZaV2","Pop Singer - Live",0.0525,0.569,204787,0.726,0,0.978,-9.204,1,0.052,111.002,0.656,24,TRUE
"John Myers Is on Fire","6PiGmDN44xOg4kH68dy07D","Pick It Up",0.929,0.741,110341,0.0673,0.793,0.351,-18.79,1,0.343,114.681,0.364,24,FALSE
"John Myers Is on Fire","5jGyBuBsCyc7xbxBXvyU7B","Rather Furious",0.906,0.614,140356,0.201,0.239,0.0428,-19.615,1,0.25,115.965,0.796,24,TRUE
"John Myers Is on Fire","529snqNfO6Yf6qDwvQNaOg","Friends & Enemies",0.995,0.342,143935,0.0444,0.955,0.107,-23.943,0,0.0572,90.015,0.433,24,TRUE
"John Networq","47nEe4IgswERZI6lG6TMT4","I Believe In Magic",0.12,0.531,201804,0.618,0,0.224,-9.86,0,0.438,93.69,0.214,3,FALSE
"John Oates","4ZeDbi7KX58LMVhLLA6hmA","Arkansas",0.783,0.474,260000,0.617,0.000192,0.123,-7.37,1,0.0317,155.881,0.352,33,TRUE
"John Paesano","67BG30oB7ghiIPw0tAX7aV","Rescue",0.549,0.492,470235,0.746,0.875,0.0762,-14.321,1,0.0615,101.233,0.0565,26,FALSE
"John Paesano","3fdsFQLc8wV7tCmtZVnUYZ","We Started This Together",0.853,0.167,220162,0.0691,0.948,0.0905,-29.242,0,0.0471,129.997,0.0338,19,FALSE
"John Philip Sousa","7vkPCDEzpIJKfP369JXwb6","Stars and Stripes Forever!",0.905,0.395,190387,0.575,0.793,0.191,-11.337,1,0.0481,140.151,0.751,8,TRUE
"John Prine","4c03frR2Qn7pG21OXNpIHy","Mexican Home",0.302,0.52,276507,0.548,0,0.647,-13.514,1,0.028,148.552,0.921,4,TRUE
"John Prine","4YEmZRv8IfzPTJFvEchqqg","Billy the Bum",0.58,0.497,285027,0.0881,0,0.069,-20.705,1,0.0366,145.112,0.554,5,FALSE
"John Prine","2i2HtXjoPI9drjmXu7M5Uw","Flashback Blues",0.606,0.486,152120,0.389,5.37e-05,0.239,-17.366,1,0.0405,168.997,0.855,3,TRUE
"John Prine","5BXI99GwjLyVTI7sPnHxhS","Illegal Smile",0.742,0.499,193267,0.279,1.47e-06,0.0907,-15.338,1,0.0529,161.606,0.421,9,TRUE
"John Prine","4uycMoSfrgqy2LK9dMurDB","Sam Stone",0.887,0.556,256907,0.15,2.5e-06,0.105,-17.489,1,0.0333,134.414,0.118,9,TRUE
"John Prine","6YfJ8xhS1GjUOsg26IftpS","Blue Umbrella",0.634,0.655,211093,0.341,0,0.0689,-15.731,1,0.0295,140.787,0.603,6,TRUE
"John Splithoff","6g9yc8ja5OstRya0nF8guG","Raye",0.654,0.641,269627,0.687,3.69e-06,0.317,-6.319,1,0.0411,144.004,0.591,40,TRUE
"John Stephens","7waJxKlecq7U0veB6gYO58","O Lord (Instrumental Version)",0.988,0.464,228651,0.116,0.923,0.138,-19.17,0,0.0651,77.2,0.167,11,TRUE
"John Stephens","7xweRQfEzGZW1S9cl7Q6j8","Transfiguration (Instrumental Version)",0.985,0.514,192759,0.0653,0.846,0.0996,-17.205,1,0.0617,77.234,0.164,10,TRUE
"John Tejada","3J0EZLywJgbivj0H4yWBDT","Detector",0.0409,0.719,320000,0.717,0.825,0.112,-10.945,0,0.0422,126.01,0.199,24,TRUE
"JOHN.k","0NFpkvdYYN8rgR3zyYgox1","OT - Evan Gartner Remix",0.0419,0.508,230305,0.841,0,0.129,-7.014,1,0.0672,80.98,0.494,44,TRUE
"Johnnie Mikel","5g3YgYOduT0SHH8pEE6EAl","Friday Night - Richard Vission Remix",0.00398,0.763,238065,0.947,0.12,0.0593,-3.657,1,0.0401,124.004,0.525,5,TRUE
"Johnnie Mikel","1rk3AgiEMyAJtzQpsLzWBo","Influence - The Ready Set Remix",0.16,0.777,186000,0.739,0.000191,0.0619,-6.273,1,0.0408,120.01,0.576,11,TRUE
"Johnny Goth","1VFEjgTW0rICQDepKhBqzx","Sweet Familiar",0.633,0.69,214062,0.218,0.128,0.0985,-21.733,1,0.0374,119.976,0.172,16,TRUE
"Johnny Jewel","3yeH2A9kmRs59enkrBIZfS","Air Museum",0.825,0.129,170186,0.392,0.67,0.114,-11.967,0,0.0416,84.315,0.0309,18,TRUE
"Johnny Space","2QAn5qyD3cHhMF35cPbFMW","Loca (Remix)",0.122,0.731,203905,0.746,0.0453,0.239,-6.99,0,0.0662,113.007,0.807,26,TRUE
"Johnny Stimson","228JFCIhBB3dQ1fNqTPsUN","Rocket",0.303,0.495,218936,0.507,0,0.348,-5.156,0,0.0818,145.774,0.524,31,TRUE
"JóiPé","63OFsS8z8obuDvLRzoG0ax","Grafið Ekki Gleymt",0.164,0.906,227849,0.533,0,0.0883,-9.231,0,0.213,120.029,0.12,31,TRUE
"JóiPé","0sDA7MLd4BBI9EKD5aEqgb","¿¿¿",0.537,0.725,83170,0.261,0.00466,0.138,-17.68,1,0.934,37.226,0.69,21,FALSE
"JóiPé","2PndhnjwL5DFVfIKXf6GfJ","Skiptir Mig Máli",0.164,0.843,177050,0.732,7.98e-05,0.259,-5.94,0,0.133,149.991,0.944,29,TRUE
"Joji","1DMEzmAoQIikcL52psptQL","TEST DRIVE",0.71,0.646,179423,0.648,0.00316,0.108,-8.602,1,0.0372,75.004,0.466,77,TRUE
"Joji","72Qo3U5apeuv91j9BEqJBM","I Don't Wanna Waste My Time",0.765,0.287,164430,0.234,0.0636,0.123,-17.86,1,0.0672,74.454,0.121,68,TRUE
"Joji","1VGzxJnVQND7Cg5H5wGj14","YEAH RIGHT",0.619,0.672,174358,0.588,0.241,0.0992,-9.573,1,0.133,169.033,0.204,77,TRUE
"Joji","0baNzeUcPQnQSagpe8T0mD","worldstar money (interlude)",0.964,0.577,126312,0.387,0.706,0.208,-8.607,1,0.274,146.565,0.459,59,FALSE
"JoJo","6SIsdAfO37acWnreoTxMgc","Oh Yes Oh Yes - Brian Busto Remix",0.00578,0.702,491339,0.658,0.877,0.107,-11.624,0,0.0457,127.006,0.357,25,TRUE
"Jok'air","01hlQEdZBMWALQiE1XH0Mc","Cambrure",0.0614,0.871,248000,0.58,8.5e-06,0.0705,-6.161,0,0.0546,121.984,0.784,17,TRUE
"Joker305","74FJUYHHtkkw64sFfwWzN1","Joker Gang",0.159,0.699,138710,0.725,5.05e-06,0.149,-6.34,1,0.0925,134.916,0.353,19,TRUE
"Jon Alperin","0IxfR5bN9ysCKvsUaw199Y","Céline",0.731,0.759,173871,0.699,2.13e-06,0.101,-7.631,0,0.322,97.169,0.91,11,TRUE
"Jon Bellion","7HKSWfpxHhllSmoLk9AQz8","Adult Swim (feat. Tuamie)",0.244,0.701,313897,0.828,0,0.417,-5.606,1,0.297,89.988,0.651,64,TRUE
"Jon Bellion","4FUDWkguOUVpLRAVn5C20z","Blu",0.29,0.384,183344,0.465,2.22e-05,0.359,-8.554,1,0.0341,131.604,0.636,70,TRUE
"Jon Bourne","6g9QM3eIimz14GXRx2fqbS","Midnight Painter",0.000504,0.573,230684,0.885,0.000457,0.818,-5.828,1,0.0945,127.976,0.0411,7,TRUE
"Jon Foreman","1TQrUV8XuOAKp5UlJCFi3X","Run Free (Mt. Soledad Sunrise)",0.491,0.349,182750,0.44,0.263,0.0574,-8.864,1,0.0351,120.163,0.063,34,TRUE
"Jon Hopkins","1BK8dv8ExACz64tvydQp3K","Everything Connected",0.00542,0.677,630240,0.612,0.736,0.109,-9.949,1,0.0614,124.984,0.103,8,FALSE
"Jon Keith","6hTkAA0baOwNO7sFmQMvLO","God's Plan",0.0453,0.707,199258,0.569,9.36e-06,0.36,-8.433,1,0.311,154.367,0.486,22,TRUE
"Jon Lemmon","5PPkLXDOCwFKQCGV2YAlPk","Something True",0.104,0.744,203047,0.592,7.26e-05,0.339,-8.247,1,0.346,96.029,0.67,53,TRUE
"Jon Z","3JMsCeOPEl9furVi811r7e","The movie",0.00182,0.524,227027,0.2,0.944,0.0758,-26.135,1,0.0496,148.03,0.176,22,TRUE
"Jon Z","2tFbNb9yWQJFRWGhbxH1fy","Donde Estabas Tu",0.469,0.773,199371,0.539,0,0.142,-5.408,1,0.16,93.891,0.478,45,TRUE
"Jon Z","6K9fiJ610Ea9TwuAHZNjjX","Me Jodi por Lo Mio",0.134,0.898,260300,0.434,0,0.156,-10.65,1,0.38,132.021,0.318,44,TRUE
"Jon Z","7oWWfjLbKcPd3f3QfUahGY","Espacharrau Esparrachau",0.774,0.615,180923,0.748,0.000576,0.622,-6.118,1,0.261,129.999,0.453,41,TRUE
"Jon Z","4sCUhnHVWneQFZHslU1bqv","Dialo",0.652,0.748,195362,0.694,0,0.725,-7.042,0,0.16,125.195,0.601,45,TRUE
"Jona","4FBYayUPMla3aifRzn7NGK","Dahil Mahal Na Mahal Kita - From ""Asintado""",0.892,0.399,288000,0.299,2.48e-06,0.104,-10.219,1,0.0362,137.348,0.282,48,TRUE
"Jonah Renna","6bnfZCQzRSTEjaeeJqq1it","Fallen Soldier",0.251,0.462,161411,0.303,0.000711,0.114,-12.339,1,0.0419,130.797,0.0371,16,TRUE
"Jonas Blue","2f2gz6LZSz67HWq84Hqn2j","Polaroid - Acoustic",0.775,0.617,217587,0.34,0,0.11,-7.825,0,0.029,101.58,0.517,60,TRUE
"Jonathan Hay","7pRj24n7DXtquSZjZCaEAg","Amerikkka's Party",0.00187,0.53,135938,0.798,0,0.166,-6.832,0,0.211,128.023,0.489,29,TRUE
"Jonathan Hay","6L11S0tLUA7s8agUDLIiyv","Almost Paradise (feat. Royce da 5'9"", Iliana Eve, Kxng Crooked, Truth Ali & Mike Smith)",0.00224,0.501,288780,0.723,0,0.484,-6.151,1,0.174,72.368,0.425,24,TRUE
"Jonathan Hay","1rnrNdU7XWfGbrllUIEXuT","Children (550 South Fifth Street)",0.0254,0.784,202180,0.725,7.62e-05,0.115,-8.142,0,0.166,87.998,0.491,20,TRUE
"Jonathan Hay","0uJ8mZwo4rCqummfQykAUN","Flower in the Addict, Pt.2 (feat. Canibus, Cyhi the Prynce, Frida Dee & Mike Smith)",0.179,0.758,212549,0.933,0,0.126,-5.076,1,0.305,96.215,0.571,24,TRUE
"Jonathan Hay","0KEZnTbdBQzEZLmdUyOWgo","Toyz (feat. MC Eiht, Chino XL, the Visionary and the Architect, Mike Smith & Faincarter)",0.0669,0.754,353928,0.729,0,0.22,-7.817,1,0.131,125.045,0.397,25,TRUE
"Jonathan Hay","1IblKrSkqg6eRt5IYjZ971","Sex and Candy (Instrumental)",0.0385,0.767,158460,0.811,0.152,0.195,-5.102,1,0.0598,140.057,0.697,28,TRUE
"Jonathan Hay","1qxTY9cQLl0u1zJljTXPlk","Almost Paradise (John 316 Remix) [feat. Royce da 5'9"", Truth Ali & Kxng Crooked]",0.0718,0.707,201608,0.956,0,0.169,-4.863,1,0.42,75.067,0.526,25,TRUE
"Jonathan Hay","5u9l4t3vj8dGYDmMvKhc2L","Daddy's Little Girl (feat. Inspectah Deck, Iliana Eve & Mike Smith)",0.035,0.658,260000,0.925,0.000689,0.347,-4.605,1,0.157,150.066,0.693,24,TRUE
"Jonathan Hay","1EcjV9NOyB9uwjnLBlq0L0","Ashamed (feat. Kxng Crooked, Mike Smith, DJ Revolution & King Tech)",0.000917,0.527,265833,0.892,0.000677,0.104,-4.044,1,0.201,81.934,0.624,24,TRUE
"Jonathan Hay","6ZfQqSgWHJdJIGagMQgYZd","Numb (feat. Juliet Huns, Frida Dee, Mike Smith & King Tech)",0.233,0.626,208781,0.87,0,0.0686,-5.106,1,0.144,83.985,0.26,24,TRUE
"Jonathan McReynolds","0xfoe3KzaJaSWunpeIjrcA","Comparison Kills",0.677,0.48,215807,0.266,0,0.701,-12.964,1,0.104,100.337,0.541,33,TRUE
"Jonathan McReynolds","4KuFyYtKIizLOjfofjxZT8","Not Lucky, I'm Loved",0.0146,0.556,408814,0.843,1.53e-05,0.784,-7.324,1,0.0555,112.935,0.403,50,TRUE
"Jonathan McReynolds","6gEXrf0e9c6c36uBAOoCPQ","L.R.F. (Move That Over) (feat. Travis Greene, Anthony Brown, and Brian Courtney Wilson)",0.116,0.2,268654,0.663,3.45e-06,0.382,-7.422,1,0.0915,76.322,0.115,33,TRUE
"Jonathan Wilson","6R0B2jrdkePpjR6hx8a6I9","Hi Ho the Righteous",0.211,0.391,369947,0.689,0.024,0.345,-7.751,0,0.0402,166.686,0.358,24,TRUE
"Jonita Gandhi","0f4lfpHXalCgX1Cgluftuq","Kaadhal",0.604,0.544,221355,0.551,8.96e-05,0.0889,-8.262,0,0.0398,169.921,0.558,32,TRUE
"Jonny Greenwood","3GWvTcqIDEfRg8BjYEe6d6","Votto",0.809,0.174,241876,0.00638,0.784,0.043,-17.064,1,0.041,89.647,0.0332,16,TRUE
"Jonny Greenwood","3qwnZDkL90jx52rOvMEg9c","Playground (Bass Clarinet)",0.401,0.0604,227142,0.208,0.918,0.115,-21.364,0,0.0454,68.193,0.0296,19,FALSE
"Jonny Greenwood","6qBc4cytIP3OTdHHMSanSK","Catch Hold",0.986,0.176,134040,0.208,0.931,0.095,-16.597,1,0.0329,68.763,0.0902,33,TRUE
"Jonny Southard","2GnpKCvyiAqIAqNhMoHhv9","Chime",0.995,0.531,252062,0.00482,0.902,0.0784,-25.404,0,0.0659,129.911,0.0867,30,FALSE
"Jordan Davis","2k4Chj6SG01uoySJzBK1lO","Made That Way",0.117,0.48,173774,0.805,0,0.079,-5.448,1,0.0451,169.949,0.467,50,TRUE
"Jordan Davis","0MjbiK4r82QTmDiJPvBngj","So Do I",0.128,0.545,187913,0.903,0,0.111,-3.876,1,0.0602,174.115,0.847,49,TRUE
"Jordan Feliz","6J2CJhX1YK8rkckeWkvTXk","That's The Life",0.283,0.63,202827,0.707,0,0.277,-6.046,0,0.0426,136.031,0.505,34,TRUE
"Jordan Feliz","0436DTl4rusDK2oaW7Yw0F","Witness - DENM Trap Remix",0.262,0.252,185733,0.769,0,0.22,-5.082,0,0.17,173.01,0.411,11,TRUE
"Jordan Frye","1PF2ZN3xqjuH0yrCcvoXDC","Sticks & Stones",0.069,0.619,208836,0.593,0,0.0742,-8.406,1,0.0494,97.095,0.47,15,TRUE
"Jordan Jay","1RjYRvWpZeh9vMjjKzpH3w","Treat You Right",0.0182,0.63,158155,0.97,0.000818,0.0581,-2.476,0,0.0514,125.971,0.62,28,TRUE
"Jordan Officer","4FBKFUF6IHJBvQd94shmnv","Your Body's My Home",0.318,0.788,262627,0.437,0.149,0.103,-8.752,1,0.0377,114.028,0.199,28,TRUE
"Jordan Rabjohn","1qikGl28jAKtfe3Lp2i54F","Hurricane",0.0632,0.547,204115,0.759,0,0.113,-5.983,0,0.0421,130.103,0.27,18,TRUE
"Jordan Suckley","04YlYH1LleHdmJ4JYW8yQ7","Wilma (ASOT 853) - Hi Profile Remix",0.0134,0.528,283566,0.96,0.922,0.374,-11.322,0,0.093,137.385,0.0806,11,TRUE
"Jordan Suckley","1kIGap1QW21ZNL8kIfnMMX","Do Or Die (ASOT 882) - Sam Jones Remix",1.89e-05,0.479,126190,0.964,0.721,0.438,-10.704,0,0.0654,137.958,0.351,24,TRUE
"Jordi Rivera","18c2wXbZRqgScD5ZoGfmx2","Nobody Else",0.27,0.704,191484,0.717,0,0.0876,-5.976,0,0.0353,122.017,0.506,30,TRUE
"Jordy Searcy","02vmRuha5PkUiC4T3yzfdR","Always / Almost",0.765,0.67,215983,0.277,8.18e-06,0.111,-10.003,0,0.0409,77.978,0.575,38,TRUE
"Jordy Searcy","5ggVIiS2SNQHdWvtksQvQF","Rosalyn",0.778,0.491,241080,0.231,0,0.103,-14.54,1,0.0472,77.865,0.356,37,TRUE
"Jorge Valenzuela","3NK5aJpHsjGdXrB7EeyEW8","No Dejaré",0.644,0.71,214267,0.476,0,0.117,-5.959,1,0.0304,139.967,0.798,31,TRUE
"Joris Delacroix","7zfZELmUTPankc1eViD4RW","Let You Down",0.115,0.702,204627,0.571,3.57e-05,0.0839,-7.94,0,0.0541,101.979,0.27,44,TRUE
"Jorja Smith","3ljkahwsdk97GG9g73l6w3","Wandering Romance",0.606,0.485,275618,0.458,0.00045,0.12,-8.676,0,0.0525,78.558,0.102,59,TRUE
"Jorja Smith","14qLa09blyCJdkRJRQ8lpV","Tomorrow",0.611,0.642,232630,0.459,0.000156,0.113,-6.346,0,0.0432,80.19,0.128,60,TRUE
"Jory Boy","1V5hIDn0arqeiFR6gheFuD","Mala Suerte",0.0359,0.779,245559,0.76,1.25e-05,0.0886,-3.702,1,0.0451,91.976,0.83,62,TRUE
