"expedition_id","member_id","peak_id","peak_name","year","season","sex","age","citizenship","expedition_role","hired","highpoint_metres","success","solo","oxygen_used","died","death_cause","death_height_metres","injured","injury_type","injury_height_metres","count","height_metres","first_ascent_year"
"CHOY07358","CHOY07358-02","CHOY","Cho Oyu",2007,"Autumn","M",35,"Spain","Climber",FALSE,7100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8188,1954
"CHOY07358","CHOY07358-03","CHOY","Cho Oyu",2007,"Autumn","M",39,"Spain","Climber",FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8188,1954
"CHOY07358","CHOY07358-04","CHOY","Cho Oyu",2007,"Autumn","M",53,"Spain","Climber",FALSE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8188,1954
"CHOY07358","CHOY07358-01","CHOY","Cho Oyu",2007,"Autumn","M",51,"Spain","Leader",FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8188,1954
"CHOY07358","CHOY07358-05","CHOY","Cho Oyu",2007,"Autumn","M",34,"Spain","Climber",FALSE,7100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8188,1954
"CHOY07358","CHOY07358-06","CHOY","Cho Oyu",2007,"Autumn","M",31,"Spain","Climber",FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8188,1954
"CHOY07358","CHOY07358-07","CHOY","Cho Oyu",2007,"Autumn","M",44,"Spain","Climber",FALSE,7100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8188,1954
"CHOY07358","CHOY07358-08","CHOY","Cho Oyu",2007,"Autumn","M",46,"Spain","Climber",FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8188,1954
"CHOY07358","CHOY07358-09","CHOY","Cho Oyu",2007,"Autumn","M",49,"Spain","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8188,1954
"CHOY07358","CHOY07358-10","CHOY","Cho Oyu",2007,"Autumn","M",39,"Spain","Climber",FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8188,1954
"AMAD07310","AMAD07310-01","AMAD","Ama Dablam",2007,"Autumn","M",35,"USA","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-05","AMAD","Ama Dablam",2007,"Autumn","M",53,"Australia","Climber",FALSE,5200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-06","AMAD","Ama Dablam",2007,"Autumn","M",45,"Australia","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-07","AMAD","Ama Dablam",2007,"Autumn","M",57,"Australia","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-08","AMAD","Ama Dablam",2007,"Autumn","M",48,"Australia","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-09","AMAD","Ama Dablam",2007,"Autumn","M",53,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-10","AMAD","Ama Dablam",2007,"Autumn","M",44,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-11","AMAD","Ama Dablam",2007,"Autumn","M",49,"Finland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-02","AMAD","Ama Dablam",2007,"Autumn","M",31,"New Zealand","Deputy Leader",FALSE,4900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-03","AMAD","Ama Dablam",2007,"Autumn","M",32,"New Zealand","Deputy Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-12","AMAD","Ama Dablam",2007,"Autumn","M",51,"UK","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-13","AMAD","Ama Dablam",2007,"Autumn","M",32,"UK","Climber",FALSE,5900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-04","AMAD","Ama Dablam",2007,"Autumn","M",32,"Canada","Deputy Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-16","AMAD","Ama Dablam",2007,"Autumn","M",34,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-14","AMAD","Ama Dablam",2007,"Autumn","M",23,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07310","AMAD07310-15","AMAD","Ama Dablam",2007,"Autumn","M",49,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07337","AMAD07337-02","AMAD","Ama Dablam",2007,"Autumn","M",44,"Switzerland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,6814,1961
"AMAD07337","AMAD07337-01","AMAD","Ama Dablam",2007,"Autumn","M",49,"Switzerland","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,6814,1961
"AMAD07337","AMAD07337-03","AMAD","Ama Dablam",2007,"Autumn","M",28,"Switzerland","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,6814,1961
"AMAD07337","AMAD07337-04","AMAD","Ama Dablam",2007,"Autumn","M",47,"Italy","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,6814,1961
"AMAD07337","AMAD07337-05","AMAD","Ama Dablam",2007,"Autumn","M",49,"Switzerland","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,6814,1961
"AMAD07337","AMAD07337-06","AMAD","Ama Dablam",2007,"Autumn","M",49,"Switzerland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,6814,1961
"AMAD07340","AMAD07340-02","AMAD","Ama Dablam",2007,"Autumn","M",44,"Poland","Climber",FALSE,5700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,6814,1961
"AMAD07340","AMAD07340-03","AMAD","Ama Dablam",2007,"Autumn","M",18,"Poland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,6814,1961
"AMAD07340","AMAD07340-04","AMAD","Ama Dablam",2007,"Autumn","M",57,"Australia","Climber",FALSE,5000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,6814,1961
"AMAD07340","AMAD07340-05","AMAD","Ama Dablam",2007,"Autumn","M",72,"Poland","Climber",FALSE,5850,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,6814,1961
"AMAD07340","AMAD07340-06","AMAD","Ama Dablam",2007,"Autumn","M",52,"Australia","Climber",FALSE,5700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,6814,1961
"AMAD07340","AMAD07340-07","AMAD","Ama Dablam",2007,"Autumn","F",29,"Finland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,6814,1961
"AMAD07340","AMAD07340-01","AMAD","Ama Dablam",2007,"Autumn","M",57,"Poland","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,6814,1961
"AMAD07340","AMAD07340-08","AMAD","Ama Dablam",2007,"Autumn","M",57,"Poland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,6814,1961
"AMAD07340","AMAD07340-09","AMAD","Ama Dablam",2007,"Autumn","M",37,"Poland","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,6814,1961
"AMAD07340","AMAD07340-10","AMAD","Ama Dablam",2007,"Autumn","M",37,"Poland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,6814,1961
"AMAD07310","AMAD07310-17","AMAD","Ama Dablam",2007,"Autumn","M",45,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,17,6814,1961
"AMAD07337","AMAD07337-07","AMAD","Ama Dablam",2007,"Autumn","M",27,"Nepal","Porter",TRUE,NA,FALSE,FALSE,FALSE,TRUE,"Unknown",3400,FALSE,NA,NA,7,6814,1961
"LEOE05301","LEOE05301-07","LEOE","Leonpo Gang East",2005,"Autumn","M",27,"Nepal","H-A Worker",TRUE,5872,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6733,1955
"LEOE05301","LEOE05301-06","LEOE","Leonpo Gang East",2005,"Autumn","M",37,"Nepal","H-A Worker",TRUE,5872,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6733,1955
"LEOE05301","LEOE05301-05","LEOE","Leonpo Gang East",2005,"Autumn","M",41,"Nepal","H-A Worker",TRUE,5872,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6733,1955
"LEOE05301","LEOE05301-08","LEOE","Leonpo Gang East",2005,"Autumn","M",26,"Nepal","H-A Worker",TRUE,5872,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6733,1955
"TUKU05101","TUKU05101-08","TUKU","Tukuche",2005,"Spring","M",26,"Nepal","H-A Worker",TRUE,6150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,6920,1970
"EVER08139","EVER08139-02","EVER","Everest",2008,"Spring","M",51,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-03","EVER","Everest",2008,"Spring","M",37,"USA","Climber",FALSE,8535,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-04","EVER","Everest",2008,"Spring","M",42,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-05","EVER","Everest",2008,"Spring","M",42,"USA","Climber",FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-06","EVER","Everest",2008,"Spring","M",33,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-07","EVER","Everest",2008,"Spring","M",46,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-08","EVER","Everest",2008,"Spring","M",30,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-09","EVER","Everest",2008,"Spring","M",61,"USA","Climber",FALSE,6462,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-10","EVER","Everest",2008,"Spring","M",35,"Poland/Canada","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-11","EVER","Everest",2008,"Spring","F",33,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-12","EVER","Everest",2008,"Spring","M",29,"Canada","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-13","EVER","Everest",2008,"Spring","M",52,"Taiwan","Climber",FALSE,5700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-14","EVER","Everest",2008,"Spring","M",41,"USA","Climber",FALSE,7269,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-15","EVER","Everest",2008,"Spring","M",37,"Canada","Climber",FALSE,8535,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-16","EVER","Everest",2008,"Spring","M",29,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-17","EVER","Everest",2008,"Spring","F",40,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-18","EVER","Everest",2008,"Spring","M",46,"USA","Climber",FALSE,7269,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-19","EVER","Everest",2008,"Spring","M",37,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-20","EVER","Everest",2008,"Spring","M",39,"Romania","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-21","EVER","Everest",2008,"Spring","M",59,"USA","Climber",FALSE,8450,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-22","EVER","Everest",2008,"Spring","M",62,"USA","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-23","EVER","Everest",2008,"Spring","M",50,"Canada","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-24","EVER","Everest",2008,"Spring","M",46,"USA","Climber",FALSE,6462,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-01","EVER","Everest",2008,"Spring","M",50,"USA","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-25","EVER","Everest",2008,"Spring","M",48,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-26","EVER","Everest",2008,"Spring","M",41,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-27","EVER","Everest",2008,"Spring","M",44,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-29","EVER","Everest",2008,"Spring","M",27,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-30","EVER","Everest",2008,"Spring","M",28,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-31","EVER","Everest",2008,"Spring","M",49,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-32","EVER","Everest",2008,"Spring","M",29,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-33","EVER","Everest",2008,"Spring","M",42,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-41","EVER","Everest",2008,"Spring","M",21,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-28","EVER","Everest",2008,"Spring","M",30,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-34","EVER","Everest",2008,"Spring","M",25,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-35","EVER","Everest",2008,"Spring","M",21,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-36","EVER","Everest",2008,"Spring","M",36,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-38","EVER","Everest",2008,"Spring","M",29,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-39","EVER","Everest",2008,"Spring","M",35,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-40","EVER","Everest",2008,"Spring","M",46,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-42","EVER","Everest",2008,"Spring","M",37,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-43","EVER","Everest",2008,"Spring","M",28,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08139","EVER08139-44","EVER","Everest",2008,"Spring","M",24,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"EVER08152","EVER08152-01","EVER","Everest",2008,"Spring","M",47,"India","Leader",FALSE,7900,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-12","EVER","Everest",2008,"Spring","M",34,"India","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-02","EVER","Everest",2008,"Spring","M",38,"India","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-03","EVER","Everest",2008,"Spring","M",27,"India","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-04","EVER","Everest",2008,"Spring","F",28,"India","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-05","EVER","Everest",2008,"Spring","F",26,"India","Climber",FALSE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-06","EVER","Everest",2008,"Spring","M",33,"India","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-07","EVER","Everest",2008,"Spring","M",39,"India","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-08","EVER","Everest",2008,"Spring","M",28,"India","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-09","EVER","Everest",2008,"Spring","M",23,"India","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-10","EVER","Everest",2008,"Spring","M",32,"India","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-11","EVER","Everest",2008,"Spring","M",25,"India","Climber",FALSE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-13","EVER","Everest",2008,"Spring","M",23,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-21","EVER","Everest",2008,"Spring","M",25,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-14","EVER","Everest",2008,"Spring","M",32,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-15","EVER","Everest",2008,"Spring","M",33,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-16","EVER","Everest",2008,"Spring","M",24,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-17","EVER","Everest",2008,"Spring","M",25,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-18","EVER","Everest",2008,"Spring","M",24,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-19","EVER","Everest",2008,"Spring","M",30,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08152","EVER08152-20","EVER","Everest",2008,"Spring","M",28,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,21,8850,1953
"EVER08154","EVER08154-02","EVER","Everest",2008,"Spring","M",35,"Italy","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-03","EVER","Everest",2008,"Spring","M",49,"Italy","Climber",FALSE,7200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-01","EVER","Everest",2008,"Spring","M",51,"Italy","Leader",FALSE,7200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-04","EVER","Everest",2008,"Spring","M",45,"Italy","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-05","EVER","Everest",2008,"Spring","M",47,"Italy","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-06","EVER","Everest",2008,"Spring","M",43,"Italy","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-07","EVER","Everest",2008,"Spring","M",41,"Italy","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-08","EVER","Everest",2008,"Spring","M",43,"Italy","Climber",FALSE,8600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-12","EVER","Everest",2008,"Spring","M",35,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-09","EVER","Everest",2008,"Spring","M",23,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-10","EVER","Everest",2008,"Spring","M",35,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER08154","EVER08154-11","EVER","Everest",2008,"Spring","M",33,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"MAKA08112","MAKA08112-02","MAKA","Makalu",2008,"Spring","M",32,"UK","Climber",FALSE,7500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,8,8485,1955
"MAKA08112","MAKA08112-03","MAKA","Makalu",2008,"Spring","M",38,"UK","Climber",FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8485,1955
"MAKA08112","MAKA08112-04","MAKA","Makalu",2008,"Spring","M",38,"UK","Climber",FALSE,7500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,8,8485,1955
"MAKA08112","MAKA08112-05","MAKA","Makalu",2008,"Spring","M",24,"UK","Climber",FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8485,1955
"MAKA08112","MAKA08112-01","MAKA","Makalu",2008,"Spring","M",45,"UK","Leader",FALSE,7900,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,8,8485,1955
"MAKA08112","MAKA08112-06","MAKA","Makalu",2008,"Spring","M",34,"UK","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8485,1955
"MAKA08112","MAKA08112-07","MAKA","Makalu",2008,"Spring","M",22,"Nepal","H-A Worker",TRUE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8485,1955
"MAKA08112","MAKA08112-08","MAKA","Makalu",2008,"Spring","M",27,"Nepal","H-A Worker",TRUE,7900,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,8,8485,1955
"EVER08139","EVER08139-37","EVER","Everest",2008,"Spring","M",24,"Nepal","H-A Worker",TRUE,8450,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,44,8850,1953
"HIML08301","HIML08301-02","HIML","Himlung Himal",2008,"Autumn","M",29,"Spain","Climber",FALSE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7126,1992
"HIML08301","HIML08301-01","HIML","Himlung Himal",2008,"Autumn","M",52,"Spain","Leader",FALSE,5600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7126,1992
"HIML08301","HIML08301-03","HIML","Himlung Himal",2008,"Autumn","M",37,"Spain","Climber",FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Exposure / frostbite",NA,11,7126,1992
